Date,AUDQT,AUD,BGNQT,BGN,CADQT,CAD,CHFQT,CHF,CNYQT,CNY,CZKQT,CZK,DKKQT,DKK,EURQT,EUR,GBPQT,GBP,IRRQT,IRR,ISKQT,ISK,JPYQT,JPY,KGSQT,KGS,KWDQT,KWD,KZTQT,KZT,MDLQT,MDL,NOKQT,NOK,NZDQT,NZD,PLNQT,PLN,RUBQT,RUB,SEKQT,SEK,SGDQT,SGD,TRYQT,TRY,UAHQT,UAH,USDQT,USD,XDRQT,XDR
1/1/17,1, 1.4132,1, 1.0479,1, 1.4492,1, 1.9112,10, 2.8162,100, 7.5859,10, 2.7570,1, 2.0450,1, 2.4014,"100,000", 6.0492,100, 1.7109,100, 1.6822,100, 2.8214,1, 6.3972,"1,000", 5.8728,10, 0.9852,10, 2.2547,1, 1.3626,10, 4.6477,100, 3.2440,10, 2.1414,1, 1.3516,10, 5.5455,100, 7.2004,1, 1.9585,1, 2.6196
1/2/17,1, 1.4132,1, 1.0479,1, 1.4492,1, 1.9112,10, 2.8162,100, 7.5859,10, 2.7570,1, 2.0450,1, 2.4014,"100,000", 6.0492,100, 1.7109,100, 1.6822,100, 2.8214,1, 6.3972,"1,000", 5.8728,10, 0.9852,10, 2.2547,1, 1.3626,10, 4.6477,100, 3.2440,10, 2.1414,1, 1.3516,10, 5.5455,100, 7.2004,1, 1.9585,1, 2.6196
1/3/17,1, 1.4132,1, 1.0479,1, 1.4492,1, 1.9112,10, 2.8162,100, 7.5859,10, 2.7570,1, 2.0450,1, 2.4014,"100,000", 6.0492,100, 1.7109,100, 1.6822,100, 2.8214,1, 6.3972,"1,000", 5.8728,10, 0.9852,10, 2.2547,1, 1.3626,10, 4.6477,100, 3.2440,10, 2.1414,1, 1.3516,10, 5.5455,100, 7.2004,1, 1.9585,1, 2.6196
1/4/17,1, 1.4183,1, 1.0480,1, 1.4653,1, 1.9159,10, 2.8264,100, 7.5865,10, 2.7572,1, 2.0545,1, 2.4118,"100,000", 6.0746,100, 1.7218,100, 1.6656,100, 2.8407,1, 6.4201,"1,000", 5.8972,10, 0.9784,10, 2.2726,1, 1.3650,10, 4.6600,100, 3.2142,10, 2.1479,1, 1.3567,10, 5.5071,100, 7.2568,1, 1.9666,1, 2.6438
1/5/17,1, 1.4337,1, 1.0517,1, 1.4739,1, 1.9231,10, 2.8382,100, 7.6159,10, 2.7684,1, 2.0534,1, 2.4186,"100,000", 6.0873,100, 1.7334,100, 1.6761,100, 2.8466,1, 6.4358,"1,000", 5.8970,10, 0.9844,10, 2.2839,1, 1.3688,10, 4.6886,100, 3.2297,10, 2.1582,1, 1.3641,10, 5.5047,100, 7.3397,1, 1.9707,1, 2.6340
1/6/17,1, 1.4324,1, 1.0557,1, 1.4768,1, 1.9270,10, 2.8541,100, 7.6370,10, 2.7775,1, 2.0716,1, 2.4185,"100,000", 6.0712,100, 1.7380,100, 1.6849,100, 2.8388,1, 6.4230,"1,000", 5.9056,10, 0.9736,10, 2.2890,1, 1.3695,10, 4.7166,100, 3.2633,10, 2.1655,1, 1.3689,10, 5.4546,100, 7.4797,1, 1.9653,1, 2.6336
1/7/17,1, 1.4352,1, 1.0595,1, 1.4748,1, 1.9339,10, 2.8209,100, 7.6687,10, 2.7872,1, 2.0676,1, 2.4206,"100,000", 6.0356,100, 1.7283,100, 1.6857,100, 2.8222,1, 6.3937,"1,000", 5.8992,10, 0.9711,10, 2.3004,1, 1.3724,10, 4.7496,100, 3.2769,10, 2.1673,1, 1.3639,10, 5.4013,100, 7.2430,1, 1.9538,1, 2.6277
1/8/17,1, 1.4352,1, 1.0595,1, 1.4748,1, 1.9339,10, 2.8209,100, 7.6687,10, 2.7872,1, 2.0676,1, 2.4206,"100,000", 6.0356,100, 1.7283,100, 1.6857,100, 2.8222,1, 6.3937,"1,000", 5.8992,10, 0.9711,10, 2.3004,1, 1.3724,10, 4.7496,100, 3.2769,10, 2.1673,1, 1.3639,10, 5.4013,100, 7.2430,1, 1.9538,1, 2.6277
1/9/17,1, 1.4352,1, 1.0595,1, 1.4748,1, 1.9339,10, 2.8209,100, 7.6687,10, 2.7872,1, 2.0676,1, 2.4206,"100,000", 6.0356,100, 1.7283,100, 1.6857,100, 2.8222,1, 6.3937,"1,000", 5.8992,10, 0.9711,10, 2.3004,1, 1.3724,10, 4.7496,100, 3.2769,10, 2.1673,1, 1.3639,10, 5.4013,100, 7.2430,1, 1.9538,1, 2.6277
1/10/17,1, 1.4355,1, 1.0560,1, 1.4802,1, 1.9254,10, 2.8259,100, 7.6428,10, 2.7777,1, 2.0650,1, 2.3815,"100,000", 6.0539,100, 1.7246,100, 1.6749,100, 2.8314,1, 6.4049,"1,000", 5.9076,10, 0.9755,10, 2.2920,1, 1.3666,10, 4.7248,100, 3.2723,10, 2.1589,1, 1.3602,10, 5.2895,100, 7.2649,1, 1.9597,1, 2.6449
1/11/17,1, 1.4434,1, 1.0632,1, 1.4847,1, 1.9384,10, 2.8367,100, 7.6956,10, 2.7974,1, 2.0810,1, 2.3857,"100,000", 6.0672,100, 1.7186,100, 1.6924,100, 2.8376,1, 6.4244,"1,000", 5.8973,10, 0.9730,10, 2.2909,1, 1.3737,10, 4.7500,100, 3.2757,10, 2.1774,1, 1.3675,10, 5.1971,100, 7.2339,1, 1.9640,1, 2.6396
1/12/17,1, 1.4554,1, 1.0618,1, 1.4893,1, 1.9358,10, 2.8419,100, 7.6821,10, 2.7937,1, 2.0803,1, 2.3936,"100,000", 6.0851,100, 1.7044,100, 1.6971,100, 2.8458,1, 6.4399,"1,000", 5.8977,10, 0.9800,10, 2.2882,1, 1.3812,10, 4.7556,100, 3.2756,10, 2.1717,1, 1.3704,10, 5.1144,100, 7.2362,1, 1.9697,1, 2.6512
1/13/17,1, 1.4646,1, 1.0623,1, 1.4958,1, 1.9389,10, 2.8326,100, 7.6898,10, 2.7946,1, 2.0774,1, 2.3989,"100,000", 6.0374,100, 1.7029,100, 1.7129,100, 2.8234,1, 6.4007,"1,000", 5.8829,10, 0.9686,10, 2.2953,1, 1.3903,10, 4.7528,100, 3.2902,10, 2.1847,1, 1.3704,10, 5.1077,100, 7.1582,1, 1.9542,1, 2.6248
1/14/17,1, 1.4623,1, 1.0617,1, 1.4840,1, 1.9357,10, 2.8281,100, 7.6855,10, 2.7931,1, 2.0740,1, 2.3803,"100,000", 6.0272,100, 1.7078,100, 1.7014,100, 2.8187,1, 6.3867,"1,000", 5.8700,10, 0.9663,10, 2.2956,1, 1.3886,10, 4.7494,100, 3.2853,10, 2.1877,1, 1.3671,10, 5.1264,100, 7.0519,1, 1.9509,1, 2.6391
1/15/17,1, 1.4623,1, 1.0617,1, 1.4840,1, 1.9357,10, 2.8281,100, 7.6855,10, 2.7931,1, 2.0740,1, 2.3803,"100,000", 6.0272,100, 1.7078,100, 1.7014,100, 2.8187,1, 6.3867,"1,000", 5.8700,10, 0.9663,10, 2.2956,1, 1.3886,10, 4.7494,100, 3.2853,10, 2.1877,1, 1.3671,10, 5.1264,100, 7.0519,1, 1.9509,1, 2.6391
1/16/17,1, 1.4623,1, 1.0617,1, 1.4840,1, 1.9357,10, 2.8281,100, 7.6855,10, 2.7931,1, 2.0740,1, 2.3803,"100,000", 6.0272,100, 1.7078,100, 1.7014,100, 2.8187,1, 6.3867,"1,000", 5.8700,10, 0.9663,10, 2.2956,1, 1.3886,10, 4.7494,100, 3.2853,10, 2.1877,1, 1.3671,10, 5.1264,100, 7.0519,1, 1.9509,1, 2.6391
1/17/17,1, 1.4590,1, 1.0578,1, 1.4862,1, 1.9295,10, 2.8328,100, 7.6566,10, 2.7824,1, 2.0699,1, 2.3525,"100,000", 6.0389,100, 1.7069,100, 1.7108,100, 2.8129,1, 6.3956,"1,000", 5.8594,10, 0.9706,10, 2.2898,1, 1.3851,10, 4.7224,100, 3.2784,10, 2.1805,1, 1.3665,10, 5.1861,100, 7.0469,1, 1.9548,1, 2.6414
1/18/17,1, 1.4694,1, 1.0642,1, 1.4919,1, 1.9424,10, 2.8434,100, 7.7038,10, 2.7991,1, 2.0764,1, 2.3739,"100,000", 6.0261,100, 1.7204,100, 1.7252,100, 2.8069,1, 6.3891,"1,000", 5.8757,10, 0.9683,10, 2.3003,1, 1.3993,10, 4.7569,100, 3.2815,10, 2.1893,1, 1.3736,10, 5.1564,100, 7.0610,1, 1.9506,1, 2.6357
1/19/17,1, 1.4681,1, 1.0625,1, 1.4872,1, 1.9399,10, 2.8445,100, 7.6907,10, 2.7943,1, 2.0778,1, 2.3966,"100,000", 6.0062,100, 1.7287,100, 1.7161,100, 2.7972,1, 6.3714,"1,000", 5.8866,10, 0.9657,10, 2.2968,1, 1.3999,10, 4.7615,100, 3.2866,10, 2.1827,1, 1.3686,10, 5.1365,100, 7.0752,1, 1.9439,1, 2.6373
1/20/17,1, 1.4731,1, 1.0622,1, 1.4683,1, 1.9378,10, 2.8356,100, 7.6876,10, 2.7933,1, 2.0719,1, 2.4008,"100,000", 6.0162,100, 1.7274,100, 1.7004,100, 2.8020,1, 6.3785,"1,000", 5.8665,10, 0.9671,10, 2.3036,1, 1.4012,10, 4.7551,100, 3.2738,10, 2.1807,1, 1.3659,10, 5.1329,100, 7.0936,1, 1.9472,1, 2.6399
1/21/17,1, 1.4637,1, 1.0587,1, 1.4565,1, 1.9300,10, 2.8245,100, 7.6631,10, 2.7847,1, 2.0754,1, 2.3954,"100,000", 6.0011,100, 1.7149,100, 1.6898,100, 2.7949,1, 6.3599,"1,000", 5.8459,10, 0.9646,10, 2.3018,1, 1.3895,10, 4.7425,100, 3.2559,10, 2.1760,1, 1.3615,10, 5.0834,100, 7.0848,1, 1.9423,1, 2.6287
1/22/17,1, 1.4628,1, 1.0588,1, 1.4525,1, 1.9325,10, 2.8156,100, 7.6601,10, 2.7843,1, 2.0711,1, 2.3958,"100,000", 5.9819,100, 1.7111,100, 1.6891,100, 2.7860,1, 6.3385,"1,000", 5.8249,10, 0.9640,10, 2.3017,1, 1.3880,10, 4.7384,100, 3.2425,10, 2.1785,1, 1.3583,10, 5.1417,100, 7.0725,1, 1.9361,1, 2.6203
1/23/17,1, 1.4628,1, 1.0588,1, 1.4525,1, 1.9325,10, 2.8156,100, 7.6601,10, 2.7843,1, 2.0711,1, 2.3958,"100,000", 5.9819,100, 1.7111,100, 1.6891,100, 2.7860,1, 6.3385,"1,000", 5.8249,10, 0.9640,10, 2.3017,1, 1.3880,10, 4.7384,100, 3.2425,10, 2.1785,1, 1.3583,10, 5.1417,100, 7.0725,1, 1.9361,1, 2.6203
1/24/17,1, 1.4628,1, 1.0618,1, 1.4567,1, 1.9353,10, 2.8223,100, 7.6822,10, 2.7926,1, 2.0786,1, 2.4096,"100,000", 5.9796,100, 1.7154,100, 1.7031,100, 2.7843,1, 6.3366,"1,000", 5.8490,10, 0.9610,10, 2.3059,1, 1.3916,10, 4.7457,100, 3.2514,10, 2.1866,1, 1.3631,10, 5.1304,100, 7.0840,1, 1.9350,1, 2.6188
1/25/17,1, 1.4600,1, 1.0601,1, 1.4557,1, 1.9316,10, 2.8150,100, 7.6706,10, 2.7881,1, 2.0746,1, 2.4144,"100,000", 5.9674,100, 1.6933,100, 1.7038,100, 2.7785,1, 6.3332,"1,000", 5.8767,10, 0.9602,10, 2.3123,1, 1.3951,10, 4.7430,100, 3.2605,10, 2.1879,1, 1.3607,10, 5.1523,100, 7.0862,1, 1.9310,1, 2.6224
1/26/17,1, 1.4550,1, 1.0600,1, 1.4687,1, 1.9310,10, 2.8024,100, 7.6721,10, 2.7877,1, 2.0676,1, 2.4293,"100,000", 5.9595,100, 1.6787,100, 1.6973,100, 2.7750,1, 6.3259,"1,000", 5.8743,10, 0.9593,10, 2.3180,1, 1.3974,10, 4.7517,100, 3.2612,10, 2.1830,1, 1.3593,10, 5.0552,100, 7.0859,1, 1.9286,1, 2.6216
1/27/17,1, 1.4587,1, 1.0600,1, 1.4757,1, 1.9376,10, 2.8090,100, 7.6725,10, 2.7883,1, 2.0741,1, 2.4427,"100,000", 5.9706,100, 1.6665,100, 1.6974,100, 2.7801,1, 6.3389,"1,000", 5.8805,10, 0.9636,10, 2.3236,1, 1.4044,10, 4.7650,100, 3.2401,10, 2.1924,1, 1.3612,10, 5.0096,100, 7.0981,1, 1.9321,1, 2.6280
1/28/17,1, 1.4597,1, 1.0602,1, 1.4798,1, 1.9405,10, 2.8182,100, 7.6753,10, 2.7888,1, 2.0699,1, 2.4370,"100,000", 5.9932,100, 1.6671,100, 1.6859,100, 2.7906,1, 6.3524,"1,000", 5.9140,10, 0.9697,10, 2.3259,1, 1.4066,10, 4.7776,100, 3.2152,10, 2.1940,1, 1.3587,10, 4.9965,100, 7.1317,1, 1.9394,1, 2.6350
1/29/17,1, 1.4597,1, 1.0602,1, 1.4798,1, 1.9405,10, 2.8182,100, 7.6753,10, 2.7888,1, 2.0699,1, 2.4370,"100,000", 5.9932,100, 1.6671,100, 1.6859,100, 2.7906,1, 6.3524,"1,000", 5.9140,10, 0.9697,10, 2.3259,1, 1.4066,10, 4.7776,100, 3.2152,10, 2.1940,1, 1.3587,10, 4.9965,100, 7.1317,1, 1.9394,1, 2.6350
1/30/17,1, 1.4597,1, 1.0602,1, 1.4798,1, 1.9405,10, 2.8182,100, 7.6753,10, 2.7888,1, 2.0699,1, 2.4370,"100,000", 5.9932,100, 1.6671,100, 1.6859,100, 2.7906,1, 6.3524,"1,000", 5.9140,10, 0.9697,10, 2.3259,1, 1.4066,10, 4.7776,100, 3.2152,10, 2.1940,1, 1.3587,10, 4.9965,100, 7.1317,1, 1.9394,1, 2.6350
1/31/17,1, 1.4609,1, 1.0583,1, 1.4717,1, 1.9388,10, 2.8128,100, 7.6593,10, 2.7829,1, 2.0723,1, 2.4224,"100,000", 5.9812,100, 1.6632,100, 1.6873,100, 2.7962,1, 6.3440,"1,000", 5.9236,10, 0.9672,10, 2.3260,1, 1.4039,10, 4.7778,100, 3.2173,10, 2.1903,1, 1.3572,10, 5.0561,100, 7.1428,1, 1.9357,1, 2.6238
2/1/17,1, 1.4614,1, 1.0582,1, 1.4756,1, 1.9428,10, 2.8127,100, 7.6594,10, 2.7825,1, 2.0703,1, 2.4177,"100,000", 5.9803,100, 1.6643,100, 1.6992,100, 2.7961,1, 6.3478,"1,000", 5.9862,10, 0.9688,10, 2.3261,1, 1.4087,10, 4.7778,100, 3.2224,10, 2.1909,1, 1.3643,10, 5.0915,100, 7.1438,1, 1.9356,1, 2.6216
2/2/17,1, 1.4698,1, 1.0685,1, 1.4810,1, 1.9565,10, 2.8140,100, 7.7336,10, 2.8100,1, 2.0881,1, 2.4375,"100,000", 5.9835,100, 1.6805,100, 1.7080,100, 2.7974,1, 6.3549,"1,000", 5.9552,10, 0.9715,10, 2.3514,1, 1.4093,10, 4.8353,100, 3.2113,10, 2.2178,1, 1.3716,10, 5.1265,100, 7.1722,1, 1.9365,1, 2.6314
2/3/17,1, 1.4846,1, 1.0692,1, 1.4898,1, 1.9555,10, 2.8110,100, 7.7398,10, 2.8117,1, 2.0875,1, 2.4555,"100,000", 5.9772,100, 1.7065,100, 1.7189,100, 2.7943,1, 6.3490,"1,000", 5.9493,10, 0.9690,10, 2.3625,1, 1.4139,10, 4.8557,100, 3.2240,10, 2.2214,1, 1.3729,10, 5.1795,100, 7.1565,1, 1.9344,1, 2.6366
2/4/17,1, 1.4735,1, 1.0587,1, 1.4786,1, 1.9376,10, 2.8035,100, 7.6624,10, 2.7842,1, 2.0724,1, 2.4121,"100,000", 5.9534,100, 1.6983,100, 1.7038,100, 2.7832,1, 6.3170,"1,000", 5.9533,10, 0.9660,10, 2.3322,1, 1.4007,10, 4.8113,100, 3.2492,10, 2.1937,1, 1.3623,10, 5.1402,100, 7.1267,1, 1.9267,1, 2.6296
2/5/17,1, 1.4735,1, 1.0587,1, 1.4786,1, 1.9376,10, 2.8035,100, 7.6624,10, 2.7842,1, 2.0724,1, 2.4121,"100,000", 5.9534,100, 1.6983,100, 1.7038,100, 2.7832,1, 6.3170,"1,000", 5.9533,10, 0.9660,10, 2.3322,1, 1.4007,10, 4.8113,100, 3.2492,10, 2.1937,1, 1.3623,10, 5.1402,100, 7.1267,1, 1.9267,1, 2.6296
2/6/17,1, 1.4735,1, 1.0587,1, 1.4786,1, 1.9376,10, 2.8035,100, 7.6624,10, 2.7842,1, 2.0724,1, 2.4121,"100,000", 5.9534,100, 1.6983,100, 1.7038,100, 2.7832,1, 6.3170,"1,000", 5.9533,10, 0.9660,10, 2.3322,1, 1.4007,10, 4.8113,100, 3.2492,10, 2.1937,1, 1.3623,10, 5.1402,100, 7.1267,1, 1.9267,1, 2.6296
2/7/17,1, 1.4661,1, 1.0508,1, 1.4693,1, 1.9233,10, 2.7868,100, 7.6061,10, 2.7633,1, 2.0557,1, 2.3849,"100,000", 5.9068,100, 1.6874,100, 1.6985,100, 2.7534,1, 6.2721,"1,000", 5.9373,10, 0.9609,10, 2.3197,1, 1.4004,10, 4.7940,100, 3.2563,10, 2.1734,1, 1.3565,10, 5.1849,100, 7.0117,1, 1.9121,1, 2.5986
2/8/17,1, 1.4609,1, 1.0452,1, 1.4529,1, 1.9177,10, 2.7862,100, 7.5647,10, 2.7492,1, 2.0481,1, 2.3692,"100,000", 5.9237,100, 1.6818,100, 1.7087,100, 2.7616,1, 6.2879,"1,000", 5.9287,10, 0.9646,10, 2.3009,1, 1.3993,10, 4.7666,100, 3.2409,10, 2.1579,1, 1.3520,10, 5.1594,100, 7.0938,1, 1.9178,1, 2.6086
2/9/17,1, 1.4674,1, 1.0461,1, 1.4602,1, 1.9231,10, 2.7966,100, 7.5719,10, 2.7522,1, 2.0490,1, 2.4024,"100,000", 5.9375,100, 1.6846,100, 1.7135,100, 2.7683,1, 6.3033,"1,000", 5.9157,10, 0.9637,10, 2.3037,1, 1.4036,10, 4.7438,100, 3.2304,10, 2.1631,1, 1.3558,10, 5.1283,100, 7.1376,1, 1.9225,1, 2.6074
2/10/17,1, 1.4596,1, 1.0465,1, 1.4563,1, 1.9230,10, 2.7860,100, 7.5750,10, 2.7532,1, 2.0437,1, 2.4042,"100,000", 5.9075,100, 1.6915,100, 1.7040,100, 2.7541,1, 6.2698,"1,000", 5.9025,10, 0.9585,10, 2.3015,1, 1.3798,10, 4.7411,100, 3.2403,10, 2.1628,1, 1.3519,10, 5.1446,100, 7.0772,1, 1.9126,1, 2.5937
2/11/17,1, 1.4531,1, 1.0352,1, 1.4477,1, 1.8978,10, 2.7654,100, 7.4936,10, 2.7233,1, 2.0260,1, 2.3779,"100,000", 5.8772,100, 1.6763,100, 1.6737,100, 2.7400,1, 6.2326,"1,000", 5.8996,10, 0.9512,10, 2.2723,1, 1.3668,10, 4.7053,100, 3.2336,10, 2.1348,1, 1.3382,10, 5.1766,100, 6.9866,1, 1.9028,1, 2.5838
2/12/17,1, 1.4531,1, 1.0352,1, 1.4477,1, 1.8978,10, 2.7654,100, 7.4936,10, 2.7233,1, 2.0260,1, 2.3779,"100,000", 5.8772,100, 1.6763,100, 1.6737,100, 2.7400,1, 6.2326,"1,000", 5.8996,10, 0.9512,10, 2.2723,1, 1.3668,10, 4.7053,100, 3.2336,10, 2.1348,1, 1.3382,10, 5.1766,100, 6.9866,1, 1.9028,1, 2.5838
2/13/17,1, 1.4531,1, 1.0352,1, 1.4477,1, 1.8978,10, 2.7654,100, 7.4936,10, 2.7233,1, 2.0260,1, 2.3779,"100,000", 5.8772,100, 1.6763,100, 1.6737,100, 2.7400,1, 6.2326,"1,000", 5.8996,10, 0.9512,10, 2.2723,1, 1.3668,10, 4.7053,100, 3.2336,10, 2.1348,1, 1.3382,10, 5.1766,100, 6.9866,1, 1.9028,1, 2.5838
2/14/17,1, 1.4483,1, 1.0276,1, 1.4424,1, 1.8836,10, 2.7464,100, 7.4380,10, 2.7029,1, 2.0111,1, 2.3626,"100,000", 5.8334,100, 1.6685,100, 1.6604,100, 2.7203,1, 6.1863,"1,000", 5.8577,10, 0.9443,10, 2.2564,1, 1.3589,10, 4.6713,100, 3.2544,10, 2.1200,1, 1.3288,10, 5.1084,100, 6.9567,1, 1.8891,1, 2.5579
2/15/17,1, 1.4438,1, 1.0212,1, 1.4406,1, 1.8739,10, 2.7389,100, 7.3933,10, 2.6865,1, 1.9956,1, 2.3544,"100,000", 5.8060,100, 1.6731,100, 1.6557,100, 2.7078,1, 6.1592,"1,000", 5.8437,10, 0.9386,10, 2.2471,1, 1.3498,10, 4.6411,100, 3.2583,10, 2.1102,1, 1.3253,10, 5.1423,100, 6.9158,1, 1.8804,1, 2.5468
2/16/17,1, 1.4326,1, 1.0065,1, 1.4265,1, 1.8485,10, 2.7150,100, 7.2856,10, 2.6473,1, 1.9716,1, 2.3215,"100,000", 5.7576,100, 1.6670,100, 1.6295,100, 2.6856,1, 6.1047,"1,000", 5.8148,10, 0.9297,10, 2.2191,1, 1.3392,10, 4.5783,100, 3.2805,10, 2.0784,1, 1.3100,10, 5.1069,100, 6.9177,1, 1.8650,1, 2.5255
2/17/17,1, 1.4405,1, 1.0154,1, 1.4331,1, 1.8641,10, 2.7239,100, 7.3506,10, 2.6714,1, 1.9788,1, 2.3340,"100,000", 5.7657,100, 1.6846,100, 1.6430,100, 2.6892,1, 6.1154,"1,000", 5.8527,10, 0.9307,10, 2.2472,1, 1.3509,10, 4.6033,100, 3.2659,10, 2.0991,1, 1.3166,10, 5.0655,100, 6.9205,1, 1.8675,1, 2.5210
2/18/17,1, 1.4384,1, 1.0192,1, 1.4311,1, 1.8740,10, 2.7273,100, 7.3779,10, 2.6819,1, 1.9952,1, 2.3265,"100,000", 5.7830,100, 1.6966,100, 1.6587,100, 2.6973,1, 6.1333,"1,000", 5.8815,10, 0.9361,10, 2.2488,1, 1.3479,10, 4.6113,100, 3.2497,10, 2.1038,1, 1.3230,10, 5.0981,100, 6.9284,1, 1.8731,1, 2.5370
2/19/17,1, 1.4384,1, 1.0192,1, 1.4311,1, 1.8740,10, 2.7273,100, 7.3779,10, 2.6819,1, 1.9952,1, 2.3265,"100,000", 5.7830,100, 1.6966,100, 1.6587,100, 2.6973,1, 6.1333,"1,000", 5.8815,10, 0.9361,10, 2.2488,1, 1.3479,10, 4.6113,100, 3.2497,10, 2.1038,1, 1.3230,10, 5.0981,100, 6.9284,1, 1.8731,1, 2.5370
2/20/17,1, 1.4384,1, 1.0192,1, 1.4311,1, 1.8740,10, 2.7273,100, 7.3779,10, 2.6819,1, 1.9952,1, 2.3265,"100,000", 5.7830,100, 1.6966,100, 1.6587,100, 2.6973,1, 6.1333,"1,000", 5.8815,10, 0.9361,10, 2.2488,1, 1.3479,10, 4.6113,100, 3.2497,10, 2.1038,1, 1.3230,10, 5.0981,100, 6.9284,1, 1.8731,1, 2.5370
2/21/17,1, 1.4416,1, 1.0202,1, 1.4342,1, 1.8734,10, 2.7314,100, 7.3847,10, 2.6842,1, 1.9935,1, 2.3419,"100,000", 5.7986,100, 1.7032,100, 1.6599,100, 2.7182,1, 6.1532,"1,000", 5.8898,10, 0.9387,10, 2.2519,1, 1.3492,10, 4.6110,100, 3.2339,10, 2.1062,1, 1.3242,10, 5.1757,100, 6.9506,1, 1.8784,1, 2.5450
2/22/17,1, 1.4349,1, 1.0108,1, 1.4252,1, 1.8591,10, 2.7243,100, 7.3166,10, 2.6598,1, 1.9833,1, 2.3295,"100,000", 5.7879,100, 1.6891,100, 1.6497,100, 2.7134,1, 6.1388,"1,000", 5.9165,10, 0.9423,10, 2.2369,1, 1.3383,10, 4.5818,100, 3.2395,10, 2.0870,1, 1.3184,10, 5.1755,100, 6.9333,1, 1.8751,1, 2.5405
2/23/17,1, 1.4405,1, 1.0064,1, 1.4217,1, 1.8496,10, 2.7219,100, 7.2858,10, 2.6486,1, 1.9698,1, 2.3339,"100,000", 5.7783,100, 1.6986,100, 1.6543,100, 2.7093,1, 6.1291,"1,000", 5.9680,10, 0.9338,10, 2.2363,1, 1.3427,10, 4.5800,100, 3.2598,10, 2.0812,1, 1.3201,10, 5.1807,100, 6.9370,1, 1.8723,1, 2.5273
2/24/17,1, 1.4428,1, 1.0111,1, 1.4264,1, 1.8555,10, 2.7270,100, 7.3205,10, 2.6606,1, 1.9782,1, 2.3382,"100,000", 5.7881,100, 1.7115,100, 1.6562,100, 2.7138,1, 6.1398,"1,000", 6.0058,10, 0.9344,10, 2.2450,1, 1.3493,10, 4.5949,100, 3.2409,10, 2.0873,1, 1.3259,10, 5.2322,100, 6.9782,1, 1.8754,1, 2.5298
